 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    365    12    31  2013     59     590  rtu590                 0.050       0.173       0.008       0.256       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     60     600  rtu600                21.088      18.311       0.897       4.105       0.000       0.000       0.000       0.044       0.000
    365    12    31  2013     61     610  rtu610                29.416      19.014       0.930       2.463       0.000       0.000       0.000       0.041       0.000
    365    12    31  2013     62     620  rtu620                22.747      19.086       0.933       0.642       0.000       0.000       0.000       0.051       0.000
    365    12    31  2013     63     630  rtu630                35.400      19.304       0.944       2.234       0.000       0.000       0.000       0.038       0.000
    365    12    31  2013     64     640  rtu640                 0.036       0.124       0.006       0.301       0.000       0.000       0.000       0.000       0.000
    365    12    31  2013     65     650  rtu650                 2.155       7.386       0.359       0.226       0.000       0.000       0.000       0.030       0.000
    365    12    31  2013     66     660  rtu660                 0.035       0.127       0.006       0.261       0.000       0.000       0.000       0.000       0.000
    365    12    31  2013     67     670  rtu670                 0.038       0.119       0.006       0.249       0.000       0.000       0.000       0.000       0.000
    365    12    31  2013     68     680  rtu680                 1.861       5.346       0.265       0.282       0.000       0.000       0.000       0.022       0.000
    365    12    31  2013     69     690  rtu690                 0.062       0.153       0.007       0.224       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     70     700  rtu700                 0.068       0.176       0.009       0.203       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     71     710  rtu710                 0.027       0.097       0.005       0.077       0.000       0.000       0.000       0.000       0.000
    365    12    31  2013     72     720  rtu720                 0.084       0.215       0.011       0.164       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     73     730  rtu730                 0.066       0.159       0.008       0.218       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     74     740  rtu740                 0.085       0.205       0.010       0.197       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     75     750  rtu750                18.946      18.588       0.908       0.620       0.000       0.000       0.000       0.055       0.000
    365    12    31  2013     76     760  rtu760                 2.222       4.651       0.233       0.300       0.000       0.000       0.000       0.023       0.000
    365    12    31  2013     77     770  rtu770                 0.067       0.160       0.008       0.200       0.000       0.000       0.000       0.001       0.000
    365    12    31  2013     78     780  rtu780                35.468      19.305       0.944       2.287       0.000       0.000       0.000       0.038       0.000
