 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in          flo_out          peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len
                                                                    m^3/s           m^3/s           m^3/s          m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m
   365    12    31  2011      80      80  cha80                0.3328E+01     0.0000E+00     0.3328E+01     0.1751E+01     0.2389E-04     0.7225E+03     0.1195E-04     0.1195E-04    -0.7166E+03     0.7166E+03     0.0000E+00     0.5858E+01     0.1709E+01     0.2184E+02     0.8606E-02     0.1189E+00     0.0000E+00     0.4989E-01
   365    12    31  2011      81      81  cha81                0.1521E+01     0.0000E+00     0.1521E+01     0.7999E+00     0.1358E-04     0.6620E-05     0.6790E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.1703E-06     0.1020E+01     0.1112E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.3429E-08
   365    12    31  2011      82      82  cha82                0.9261E+00     0.0000E+00     0.9261E+00     0.4872E+00     0.3279E-06     0.8775E+00     0.1640E-06     0.1640E-06    -0.8775E+00     0.8775E+00     0.0000E+00     0.1269E-06     0.7196E+00     0.7760E+01     0.3194E-02     0.3263E-02     0.0000E+00     0.4572E-08
   365    12    31  2011      83      83  cha83                0.5644E+00     0.0000E+00     0.5644E+00     0.2969E+00     0.4077E-04     0.2859E+02     0.2038E-04     0.2038E-04    -0.2817E+02     0.2817E+02     0.0000E+00     0.4204E+00     0.6090E+00     0.1030E+02     0.9942E-02     0.3337E-01     0.0000E+00     0.2000E-01
   365    12    31  2011      84      84  cha84                0.3452E+00     0.0000E+00     0.3452E+00     0.1816E+00     0.1399E-03     0.3477E+02     0.6993E-04     0.6993E-04    -0.3458E+02     0.3458E+02     0.0000E+00     0.1915E+00     0.3957E+00     0.2085E+02     0.1915E-01     0.8800E-01     0.0000E+00     0.1869E-01
   365    12    31  2011      85      85  cha85                0.7419E+00     0.0000E+00     0.7418E+00     0.3902E+00     0.3240E-03     0.4302E+03     0.1620E-03     0.1620E-03    -0.4295E+03     0.4295E+03     0.0000E+00     0.6029E+00     0.6260E+00     0.4690E+02     0.3819E-01     0.3390E+00     0.0000E+00     0.2739E-01
   365    12    31  2011      86      86  cha86                0.6952E+00     0.0000E+00     0.6952E+00     0.3657E+00     0.2953E-03     0.7151E+02     0.1477E-03     0.1477E-03    -0.7096E+02     0.7096E+02     0.0000E+00     0.5486E+00     0.6020E+00     0.1339E+02     0.1257E-01     0.7143E-01     0.0000E+00     0.2660E-01
   365    12    31  2011      87      87  cha87                0.5504E+00     0.0000E+00     0.5504E+00     0.2895E+00     0.2228E-03     0.2580E+03     0.1114E-03     0.1114E-03    -0.2577E+03     0.2577E+03     0.0000E+00     0.3880E+00     0.5233E+00     0.2766E+02     0.2912E-01     0.2134E+00     0.0000E+00     0.2376E-01
   365    12    31  2011      88      88  cha88                0.5587E+00     0.0000E+00     0.5586E+00     0.2939E+00     0.2022E-04     0.2717E+03     0.1011E-04     0.1011E-04    -0.2713E+03     0.2713E+03     0.0000E+00     0.4005E+00     0.5904E+00     0.2195E+02     0.2413E-01     0.1774E+00     0.0000E+00     0.2006E-01
   365    12    31  2011      89      89  cha89                0.3164E+00     0.0000E+00     0.3164E+00     0.1664E+00     0.1283E-03     0.1916E+01     0.6416E-04     0.6416E-04    -0.1916E+01     0.1916E+01     0.0000E+00     0.1809E-06     0.3754E+00     0.5620E+02     0.1011E-01     0.1647E-01     0.0000E+00     0.1927E-07
   365    12    31  2011      90      90  cha90                0.5651E+00     0.0000E+00     0.5650E+00     0.2973E+00     0.4133E-04     0.7326E+03     0.2067E-04     0.2067E-04    -0.7322E+03     0.7322E+03     0.0000E+00     0.4218E+00     0.6124E+00     0.4666E+02     0.4952E-01     0.3823E+00     0.0000E+00     0.1988E-01
   365    12    31  2011      91      91  cha91                0.2741E+00     0.0000E+00     0.2741E+00     0.1442E+00     0.1057E-03     0.1916E+02     0.5283E-04     0.5283E-04    -0.1916E+02     0.1916E+02     0.0000E+00    -0.3160E-06     0.3444E+00     0.5262E+02     0.2369E-01     0.1052E+00     0.0000E+00    -0.3887E-07
   366    12    31  2012       1       1  cha01                0.3014E+02     0.0000E+00     0.3014E+02     0.1581E+02     0.7650E-03     0.5265E+02     0.3825E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5264E+02     0.5310E+01     0.3339E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.6761E-01
   366    12    31  2012       2       2  cha02                0.2744E+02     0.0000E+00     0.2744E+02     0.1439E+02     0.1171E-02     0.8096E-03     0.5853E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2243E-03     0.5049E+01     0.3229E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.3133E-06
   366    12    31  2012       3       3  cha03                0.2572E+02     0.0000E+00     0.2572E+02     0.1349E+02     0.1108E-03     0.3380E-04     0.5540E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.2160E-04     0.4881E+01     0.8055E+01     0.1000E-02     0.0000E+00     0.0000E+00    -0.3192E-07
   366    12    31  2012       4       4  cha04                0.1804E+02     0.0000E+00     0.1804E+02     0.9466E+01     0.1626E-03     0.2250E+02     0.8129E-04     0.8129E-04    -0.2250E+02     0.2250E+02     0.0000E+00     0.4862E-04     0.4042E+01     0.5856E+01     0.1194E-02     0.4284E-02     0.0000E+00     0.9836E-07
   366    12    31  2012       5       5  cha05                0.1758E+02     0.0000E+00     0.1758E+02     0.9222E+01     0.2585E-03     0.4350E+02     0.1292E-03     0.1292E-03    -0.4350E+02     0.4350E+02     0.0000E+00     0.3247E-04     0.3968E+01     0.4546E+01     0.1526E-02     0.6279E-02     0.0000E+00     0.6775E-07
   366    12    31  2012       6       6  cha06                0.1564E+02     0.0000E+00     0.1564E+02     0.8206E+01     0.6911E-03     0.7633E+03     0.3456E-03     0.3456E-03    -0.7633E+03     0.7633E+03     0.0000E+00     0.9471E-04     0.3746E+01     0.1822E+02     0.3024E-02     0.5519E-01     0.0000E+00     0.2176E-06
   366    12    31  2012       7       7  cha07                0.7492E+01     0.0000E+00     0.7492E+01     0.3930E+01     0.8283E-05     0.3676E-05     0.4141E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.4648E-06     0.2193E+01     0.1852E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.2606E-08
   366    12    31  2012       8       8  cha08                0.7015E+01     0.0000E+00     0.7015E+01     0.3680E+01     0.1265E-02     0.1822E+04     0.6323E-03     0.6323E-03    -0.1797E+04     0.1797E+04     0.0000E+00     0.2556E+02     0.2113E+01     0.2172E+02     0.9700E-02     0.1674E+00     0.0000E+00     0.1526E+00
   366    12    31  2012       9       9  cha09                0.1471E+01     0.0000E+00     0.1471E+01     0.7717E+00     0.3962E-03     0.1194E+03     0.1981E-03     0.1981E-03    -0.1167E+03     0.1167E+03     0.0000E+00     0.2652E+01     0.8028E+00     0.6939E+01     0.1188E-01     0.6599E-01     0.0000E+00     0.7938E-01
   366    12    31  2012      10      10  cha10                0.2574E+01     0.0000E+00     0.2574E+01     0.1351E+01     0.4333E-03     0.2038E-03     0.2167E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.1282E-04     0.1119E+01     0.1183E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.2205E-06
   366    12    31  2012      11      11  cha11                0.1104E+01     0.0000E+00     0.1104E+01     0.5792E+00     0.1892E-05     0.3118E-06     0.9460E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.6342E-06     0.6819E+00     0.8499E-01     0.1000E-04     0.0000E+00     0.0000E+00    -0.2492E-07
   366    12    31  2012      12      12  cha12                0.4587E+00     0.0000E+00     0.4587E+00     0.2407E+00     0.1910E-03     0.7842E+02     0.9550E-04     0.9550E-04    -0.7803E+02     0.7803E+02     0.0000E+00     0.3854E+00     0.4048E+00     0.3643E+02     0.2858E-01     0.1743E+00     0.0000E+00     0.3612E-01
   366    12    31  2012      13      13  cha13                0.1468E+01     0.0000E+00     0.1468E+01     0.7703E+00     0.1083E-02     0.5342E+03     0.5417E-03     0.5417E-03    -0.5315E+03     0.5315E+03     0.0000E+00     0.2697E+01     0.7990E+00     0.2204E+02     0.2833E-01     0.2140E+00     0.0000E+00     0.8138E-01
   366    12    31  2012      14      14  cha14                0.4624E+00     0.0000E+00     0.4624E+00     0.2426E+00     0.2647E-03     0.4798E+00     0.1323E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4796E+00     0.4003E+00     0.5958E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.4579E-01
   366    12    31  2012      15      15  cha15                0.4563E+00     0.0000E+00     0.4563E+00     0.2394E+00     0.2669E-03     0.2025E+03     0.1334E-03     0.1334E-03    -0.2020E+03     0.2020E+03     0.0000E+00     0.4701E+00     0.3972E+00     0.4237E+02     0.7317E-01     0.3544E+00     0.0000E+00     0.4546E-01
   366    12    31  2012      16      16  cha16                0.7488E+00     0.0000E+00     0.7488E+00     0.3928E+00     0.3444E-03     0.9546E+01     0.1722E-03     0.1722E-03    -0.8745E+01     0.8745E+01     0.0000E+00     0.8004E+00     0.5434E+00     0.1037E+01     0.7644E-02     0.1107E-01     0.0000E+00     0.4591E-01
   366    12    31  2012      17      17  cha17                0.2047E+00     0.0000E+00     0.2047E+00     0.1074E+00     0.2073E-06     0.3359E+02     0.1037E-06     0.1037E-06    -0.3343E+02     0.3343E+02     0.0000E+00     0.1594E+00     0.3674E+00     0.4316E+02     0.5261E-01     0.1658E+00     0.0000E+00     0.1756E-01
   366    12    31  2012      18      18  cha18                0.5984E+00     0.0000E+00     0.5984E+00     0.3139E+00     0.4249E-03     0.1228E+01     0.2124E-03     0.2124E-03    -0.1227E+01     0.1228E+01     0.0000E+00    -0.6196E-07     0.4679E+00     0.4971E+02     0.5865E-02     0.1194E-01     0.0000E+00    -0.4560E-08
   366    12    31  2012      19      19  cha19                0.5799E+00     0.0000E+00     0.5799E+00     0.3042E+00     0.4736E-03     0.1760E+03     0.2368E-03     0.2368E-03    -0.1754E+03     0.1754E+03     0.0000E+00     0.6545E+00     0.4597E+00     0.2563E+02     0.4012E-01     0.2152E+00     0.0000E+00     0.4961E-01
   366    12    31  2012      20      20  cha20                0.5799E+00     0.0000E+00     0.5799E+00     0.3042E+00     0.4722E-03     0.3502E+02     0.2361E-03     0.2361E-03    -0.3502E+02     0.3502E+02     0.0000E+00     0.1632E-05     0.4597E+00     0.3958E+02     0.2564E-01     0.1190E+00     0.0000E+00     0.1237E-06
   366    12    31  2012      21      21  cha21                0.4333E+02     0.0000E+00     0.4333E+02     0.2273E+02     0.2849E-03    -0.1313E-03     0.1425E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.2738E-03     0.6575E+01     0.3850E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.2462E-06
   366    12    31  2012      22      22  cha22                0.3299E+02     0.0000E+00     0.3299E+02     0.1731E+02     0.1084E-03     0.1311E-03     0.5418E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7687E-04     0.5569E+01     0.3447E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.9120E-07
   366    12    31  2012      23      23  cha23                0.1441E+02     0.0000E+00     0.1441E+02     0.7560E+01     0.1676E-03     0.7325E+01     0.8381E-04     0.8381E-04    -0.7325E+01     0.7325E+01     0.0000E+00     0.1380E-04     0.3599E+01     0.1949E+01     0.1311E-02     0.2367E-02     0.0000E+00     0.3387E-07
   366    12    31  2012      24      24  cha24                0.1314E+02     0.0000E+00     0.1314E+02     0.6892E+01     0.2203E-03     0.3777E+02     0.1102E-03     0.1102E-03    -0.3777E+02     0.3777E+02     0.0000E+00     0.8466E-04     0.3423E+01     0.1172E+02     0.1354E-02     0.7690E-02     0.0000E+00     0.2260E-06
   366    12    31  2012      25      25  cha25                0.9644E+01     0.0000E+00     0.9644E+01     0.5059E+01     0.6802E-07    -0.3433E-05     0.3401E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.3467E-05     0.2708E+01     0.2131E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.1368E-07
   366    12    31  2012      26      26  cha26                0.1227E+02     0.0000E+00     0.1227E+02     0.6435E+01     0.9432E-07     0.9252E+01     0.4716E-07     0.4716E-07    -0.9252E+01     0.9252E+01     0.0000E+00    -0.2680E-04     0.3313E+01     0.4905E+01     0.1250E-02     0.2804E-02     0.0000E+00    -0.7556E-07
   366    12    31  2012      27      27  cha27                0.1195E+02     0.0000E+00     0.1195E+02     0.6266E+01     0.1667E-07     0.2020E+01     0.8336E-08     0.8336E-08    -0.2020E+01     0.2020E+01     0.0000E+00    -0.5979E-05     0.3229E+01     0.1106E+01     0.1163E-02     0.1487E-02     0.0000E+00    -0.1759E-07
   366    12    31  2012      28      28  cha28                0.1128E+02     0.0000E+00     0.1128E+02     0.5915E+01     0.1540E-04    -0.5257E-05     0.7701E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.1296E-04     0.3119E+01     0.1162E+01     0.1000E-02     0.0000E+00     0.0000E+00    -0.4039E-07
   366    12    31  2012      29      29  cha29                0.5214E+00     0.0000E+00     0.5214E+00     0.2735E+00     0.3160E-03     0.5987E+02     0.1580E-03     0.1580E-03    -0.5927E+02     0.5927E+02     0.0000E+00     0.5924E+00     0.4270E+00     0.3328E+01     0.1966E-01     0.6353E-01     0.0000E+00     0.5077E-01
   366    12    31  2012      30      30  cha30                0.9114E+01     0.0000E+00     0.9114E+01     0.4781E+01     0.6641E-05     0.1103E-04     0.3320E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7710E-05     0.2631E+01     0.2091E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.3192E-07
   366    12    31  2012      31      31  cha31                0.8601E+01     0.0000E+00     0.8601E+01     0.4512E+01     0.2475E-03     0.1497E-03     0.1238E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2593E-04     0.2555E+01     0.2050E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1127E-06
   366    12    31  2012      32      32  cha32                0.6092E+01     0.0000E+00     0.6092E+01     0.3196E+01     0.1846E-03     0.9713E-04     0.9229E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4841E-05     0.2137E+01     0.1820E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.2834E-07
   366    12    31  2012      33      33  cha33                0.2071E+01     0.0000E+00     0.2071E+01     0.1086E+01     0.7301E-04     0.3697E-04     0.3650E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4671E-06     0.1016E+01     0.1109E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.9446E-08
   366    12    31  2012      34      34  cha34                0.4250E+01     0.0000E+00     0.4250E+01     0.2230E+01     0.1682E-03     0.5737E+02     0.8411E-04     0.8411E-04    -0.5737E+02     0.5737E+02     0.0000E+00     0.1089E-04     0.1594E+01     0.5428E+01     0.3572E-02     0.2040E-01     0.0000E+00     0.1039E-06
   366    12    31  2012      35      35  cha35                0.5242E+01     0.0000E+00     0.5242E+01     0.2750E+01     0.2944E-04     0.7675E+03     0.1472E-04     0.1472E-04    -0.7531E+03     0.7531E+03     0.0000E+00     0.1438E+02     0.1973E+01     0.3680E+02     0.8594E-02     0.1406E+00     0.0000E+00     0.9615E-01
   366    12    31  2012      36      36  cha36                0.1528E+01     0.0000E+00     0.1528E+01     0.8014E+00     0.2775E-03     0.2441E+01     0.1388E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2441E+01     0.8311E+00     0.9697E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.6897E-01
   366    12    31  2012      37      37  cha37                0.6270E+00     0.0000E+00     0.6269E+00     0.3289E+00     0.2333E-04     0.3167E+03     0.1166E-04     0.1166E-04    -0.3160E+03     0.3160E+03     0.0000E+00     0.6848E+00     0.5372E+00     0.4998E+02     0.4105E-01     0.3284E+00     0.0000E+00     0.4004E-01
   366    12    31  2012      38      38  cha38                0.9912E+00     0.0000E+00     0.9912E+00     0.5200E+00     0.7859E-03     0.2902E+03     0.3929E-03     0.3929E-03    -0.2888E+03     0.2888E+03     0.0000E+00     0.1466E+01     0.6339E+00     0.3978E+02     0.4211E-01     0.2864E+00     0.0000E+00     0.6504E-01
   366    12    31  2012      39      39  cha39                0.3470E+00     0.0000E+00     0.3470E+00     0.1820E+00     0.2463E-03     0.3663E+01     0.1231E-03     0.1231E-03    -0.3663E+01     0.3663E+01     0.0000E+00     0.1908E-06     0.3377E+00     0.2458E+01     0.1102E-01     0.2045E-01     0.0000E+00     0.2418E-07
   366    12    31  2012      40      40  cha40                0.9988E+00     0.0000E+00     0.9987E+00     0.5239E+00     0.8919E-04     0.1966E+02     0.4460E-04     0.4460E-04    -0.1966E+02     0.1966E+02     0.0000E+00     0.2980E-06     0.6988E+00     0.1099E+02     0.7248E-02     0.2653E-01     0.0000E+00     0.1124E-07
   366    12    31  2012      41      41  cha41                0.5383E+00     0.0000E+00     0.5383E+00     0.2824E+00     0.4585E-03     0.1020E+03     0.2292E-03     0.2292E-03    -0.1020E+03     0.1020E+03     0.0000E+00     0.5342E-06     0.4400E+00     0.4827E+02     0.4767E-01     0.2561E+00     0.0000E+00     0.4356E-07
